X,Y,Z,formation
585100.61978821,7438564.76986001,479.,Marra_Mamba_Iron_Formation
585217.06954911,7438699.27935635,479.,Marra_Mamba_Iron_Formation
585833.75047531,7439108.80117453,504.,Marra_Mamba_Iron_Formation
589822.47978261,7439876.92704751,697.,Marra_Mamba_Iron_Formation
593262.98872477,7439954.01281619,640.,Marra_Mamba_Iron_Formation
596530.15318838,7439931.45035367,576.,Marra_Mamba_Iron_Formation
599240.13894835,7440974.00849268,593.,Marra_Mamba_Iron_Formation
602388.22341408,7441954.07596276,577.,Marra_Mamba_Iron_Formation
605906.21035398,7443224.72805291,517.,Marra_Mamba_Iron_Formation
609034.26888971,7444358.21804621,475.,Marra_Mamba_Iron_Formation
610215.48942543,7444919.21011255,532.,Marra_Mamba_Iron_Formation
612215.84680727,7445444.88671967,523.,Marra_Mamba_Iron_Formation
613958.95105226,7445946.49986163,532.,Marra_Mamba_Iron_Formation
614407.2214547882,7446215.684479145,547.,Marra_Mamba_Iron_Formation
614584.1396219857,7446167.519694011,547.,Marra_Mamba_Iron_Formation
615176.70824807,7447347.09009457,555.,Marra_Mamba_Iron_Formation
616155.41076092,7448987.14903208,557.,Marra_Mamba_Iron_Formation
616605.08157818,7450759.65790638,545.,Marra_Mamba_Iron_Formation
618007.01886903,7452056.24081154,552.,Marra_Mamba_Iron_Formation
619342.2319831087,7452073.047594705,586.,Marra_Mamba_Iron_Formation
621179.13799805,7453418.68053013,601.,Marra_Mamba_Iron_Formation
621695.64078635,7454594.17940792,642.,Marra_Mamba_Iron_Formation
622904.47135548,7456901.69056925,612.,Marra_Mamba_Iron_Formation
517277.60230825,7461663.60189233,409.,Marra_Mamba_Iron_Formation
517067.0507482472,7461634.757182008,409.,Marra_Mamba_Iron_Formation
520304.9605324739,7461472.426345103,473.,Marra_Mamba_Iron_Formation
520075.07998161,7461514.60070449,394.,Marra_Mamba_Iron_Formation
518606.88112133,7461688.11196326,479.,Marra_Mamba_Iron_Formation
517633.85984782,7461693.60083685,409.,Marra_Mamba_Iron_Formation
644270.745067956,7473778.256977528,773.,Marra_Mamba_Iron_Formation
642726.51094649,7474508.18999623,815.,Marra_Mamba_Iron_Formation
641124.17220903,7475835.70026302,767.,Marra_Mamba_Iron_Formation
637846.97865326,7478157.18177225,757.,Marra_Mamba_Iron_Formation
636253.31110005,7478539.69782478,742.,Marra_Mamba_Iron_Formation
634813.48903047,7478866.19075502,802.,Marra_Mamba_Iron_Formation
631691.87118492,7480383.77103681,706.,Marra_Mamba_Iron_Formation
629635.60921043,7481388.31999171,719.,Marra_Mamba_Iron_Formation
629301.17023253,7481937.31858294,729.,Marra_Mamba_Iron_Formation
629498.15904894,7483044.31962077,726.,Marra_Mamba_Iron_Formation
629840.22091551,7485342.8392106,686.,Marra_Mamba_Iron_Formation
629625.61054478,7486335.86141761,689.,Marra_Mamba_Iron_Formation
628989.41231343,7487001.38014527,689.,Marra_Mamba_Iron_Formation
627528.22037564,7487866.90181406,698.,Marra_Mamba_Iron_Formation
625465.43069898,7488291.41049139,701.,Marra_Mamba_Iron_Formation
623873.09003631,7489184.39122442,695.,Marra_Mamba_Iron_Formation
624129.94959847,7489704.91142191,723.,Marra_Mamba_Iron_Formation
623782.87068822,7490279.9206647,792.,Marra_Mamba_Iron_Formation
622601.6708067,7491959.98871891,729.,Marra_Mamba_Iron_Formation
619720.98987562,7493344.57049839,767.,Marra_Mamba_Iron_Formation
616227.18096516,7494165.14018083,804.,Marra_Mamba_Iron_Formation
614282.66993676,7494275.67882695,778.,Marra_Mamba_Iron_Formation
611984.03127863,7495091.24926546,733.,Marra_Mamba_Iron_Formation
608100.42975318,7496218.82916607,808.,Marra_Mamba_Iron_Formation
607102.68165173,7496724.80821129,731.,Marra_Mamba_Iron_Formation
605581.8494027,7497827.30786396,743.,Marra_Mamba_Iron_Formation
603811.54861231,7499962.33173354,712.,Marra_Mamba_Iron_Formation
602454.15887181,7501221.35169317,720.,Marra_Mamba_Iron_Formation
600458.30116008,7502172.3897031,735.,Marra_Mamba_Iron_Formation
599579.77864354,7502720.4019571,727.,Marra_Mamba_Iron_Formation
599164.66957747,7503374.90990164,706.,Marra_Mamba_Iron_Formation
598959.48040729,7504508.44073408,743.,Marra_Mamba_Iron_Formation
598231.88774811,7505334.96021535,727.,Marra_Mamba_Iron_Formation
597622.21128547,7506106.4916072,698.,Marra_Mamba_Iron_Formation
596712.73825953,7506528.0184554,704.,Marra_Mamba_Iron_Formation
596398.67760668,7506928.03010482,694.,Marra_Mamba_Iron_Formation
596511.06036624,7507290.53847739,713.,Marra_Mamba_Iron_Formation
597158.35169413,7507762.04169457,691.,Marra_Mamba_Iron_Formation
598103.24104974,7507977.51972488,697.,Marra_Mamba_Iron_Formation
