index,X,Y,Z,formation
656,636697.85004498,7427802.32935925,520.0,Beasley_River_Quartzite
657,638698.38172554,7428352.16098626,524.0,Beasley_River_Quartzite
658,639280.03012056,7428176.13778123,529.0,Beasley_River_Quartzite
659,639265.02974356,7427881.1895121,523.0,Beasley_River_Quartzite
660,638509.85153524,7427341.89799911,518.0,Beasley_River_Quartzite
661,635380.35964541,7426089.75075841,513.0,Beasley_River_Quartzite
662,634969.60817006,7425989.78026049,514.0,Beasley_River_Quartzite
663,561433.8189166128,7435999.20908322,412.0,Boongal_Formation
664,563100.879530295,7435638.933535314,385.0,Boongal_Formation
665,563122.0809584539,7435636.41152213,385.0,Boongal_Formation
666,563178.0902539,7435629.74894353,385.0,Boongal_Formation
667,563882.20154342,7435546.27978637,390.0,Boongal_Formation
668,564381.8616607749,7435443.160060482,390.0,Boongal_Formation
669,564404.6002222913,7435441.147579177,390.0,Boongal_Formation
670,564922.49801173,7435395.31092334,397.0,Boongal_Formation
671,566642.42929481,7435084.87073942,387.0,Boongal_Formation
672,589516.87812568,7452342.05880824,589.0,Boongal_Formation
673,587652.89081556,7452278.50233842,553.0,Boongal_Formation
674,586115.82966086,7451921.94898462,555.0,Boongal_Formation
675,585812.43864568,7450696.93003482,551.0,Boongal_Formation
676,585905.63052325,7450405.42153898,551.0,Boongal_Formation
677,586835.59932934,7449450.43947826,553.0,Boongal_Formation
678,587099.11133119,7449113.44123921,553.0,Boongal_Formation
679,590862.9809451792,7453623.549800191,542.0,Boongal_Formation
680,590826.74178569,7453310.09953154,538.0,Boongal_Formation
681,589795.5898978001,7452486.05855593,589.0,Boongal_Formation
682,558514.1005240263,7436493.110102631,379.0,Pyradie_Formation
683,561771.1035099643,7435542.95972703,412.0,Pyradie_Formation
684,561801.9233923018,7435536.0189686185,412.0,Pyradie_Formation
685,563283.9472367525,7435170.03872596,390.0,Pyradie_Formation
686,563457.7220525353,7434834.5453412635,390.0,Pyradie_Formation
687,564191.16984288,7434723.77918535,389.0,Pyradie_Formation
688,564915.1105426133,7434640.866528433,408.0,Pyradie_Formation
689,565091.1648540673,7434324.911824837,408.0,Pyradie_Formation
690,565831.35971768,7434276.83966214,399.0,Pyradie_Formation
691,566655.12006835,7434297.36172671,383.0,Pyradie_Formation
692,633686.1740889407,7464852.134011743,635.0,Pyradie_Formation
693,635384.16017814,7465800.31112464,640.0,Pyradie_Formation
694,636305.7004919294,7467046.817386451,673.0,Pyradie_Formation
695,636659.2673435785,7466931.183675141,673.0,Pyradie_Formation
696,636663.75885177,7466952.761958299,673.0,Pyradie_Formation
697,636479.57873522,7468341.28157585,727.0,Pyradie_Formation
698,635798.43002456,7469535.30976268,765.0,Pyradie_Formation
699,634717.68015292,7470947.86162745,736.0,Pyradie_Formation
700,630812.83176946,7473584.89064042,765.0,Pyradie_Formation
701,627680.16112718,7475441.39050588,789.0,Pyradie_Formation
702,624769.5174974166,7477249.370265118,722.0,Pyradie_Formation
703,624882.6825573195,7476721.957569231,742.0,Pyradie_Formation
704,623722.13160586,7477633.19842397,729.0,Pyradie_Formation
705,622594.87945688,7479949.79265705,720.0,Pyradie_Formation
706,623334.91965165,7481759.90047028,691.0,Pyradie_Formation
707,623583.56874864,7481885.90159292,657.0,Pyradie_Formation
708,624284.4050927559,7482352.842508696,658.0,Pyradie_Formation
709,624555.6230142721,7482446.099927544,658.0,Pyradie_Formation
710,624986.82876252,7483216.94349315,666.0,Pyradie_Formation
711,622606.31207032,7483648.028888901,655.0,Pyradie_Formation
712,619937.50983829,7482777.49072595,697.0,Pyradie_Formation
713,617378.59962375,7482276.020978199,675.0,Pyradie_Formation
714,614743.31059485,7481781.14980519,677.0,Pyradie_Formation
715,611387.20050866,7480851.34217779,634.0,Pyradie_Formation
716,607349.92102481,7481076.96012516,644.0,Pyradie_Formation
717,601868.37829222,7481125.88025365,653.0,Pyradie_Formation
718,596842.00889912,7480713.930074701,632.0,Pyradie_Formation
719,594667.10470468,7480478.962815159,646.0,Pyradie_Formation
720,594726.6919701946,7480385.081329464,646.0,Pyradie_Formation
721,594294.59210656,7480295.94973349,646.0,Pyradie_Formation
722,587977.94954463,7478184.34169892,680.0,Pyradie_Formation
723,529597.225946761,7487035.123175073,451.0,Boongal_Formation
724,528795.16153468,7487111.00950742,474.0,Boongal_Formation
725,526113.71002737,7486246.99028969,678.0,Boongal_Formation
726,523588.69198476593,7485226.326803667,467.0,Boongal_Formation
727,523260.5704651389,7485619.365505217,503.0,Boongal_Formation
728,522750.54982344,7485113.45952457,505.0,Boongal_Formation
729,521999.9501636,7483748.92930831,563.0,Boongal_Formation
730,522015.6909847767,7483640.381642817,563.0,Boongal_Formation
731,521778.6619394167,7483894.2955488125,563.0,Boongal_Formation
732,521117.22507289326,7482928.950261055,485.0,Boongal_Formation
733,520935.0482589207,7483090.870639961,487.0,Boongal_Formation
734,520531.61956516,7482560.410203599,500.0,Boongal_Formation
735,518713.41029028,7480024.37147263,438.0,Boongal_Formation
736,518142.21022189,7477602.39121125,460.0,Boongal_Formation
737,518995.00958063,7475058.43823664,537.0,Boongal_Formation
738,520045.07999524,7473894.42837771,480.0,Boongal_Formation
739,521801.60865645,7471497.94969527,424.0,Boongal_Formation
740,524272.13012834,7469466.93957656,430.0,Boongal_Formation
741,527690.37131262,7467475.37780727,468.0,Boongal_Formation
742,531761.18940432,7466300.82974655,451.0,Boongal_Formation
743,535135.83052264,7465837.26955752,419.0,Boongal_Formation
744,537748.77894765,7465670.25858738,417.0,Boongal_Formation
745,541387.53080067,7465837.28906523,411.0,Boongal_Formation
746,546686.57013145,7466257.81839778,435.0,Boongal_Formation
747,548923.15884792,7467187.47076093,452.0,Boongal_Formation
748,549793.39105857,7468315.91030014,452.0,Boongal_Formation
749,550732.86959242,7470634.20812434,482.0,Boongal_Formation
750,551114.67003804,7472019.48155037,481.0,Boongal_Formation
751,550880.39104284,7476851.74950032,471.0,Boongal_Formation
752,548652.54812932,7480148.73087227,493.0,Boongal_Formation
753,544031.74791246,7482980.18870268,506.0,Boongal_Formation
754,539922.83086744,7484167.14763003,550.0,Boongal_Formation
755,535127.47029804,7485434.56957163,549.0,Boongal_Formation
756,532595.5314037929,7486050.883798648,439.0,Boongal_Formation
757,532565.203977292,7486059.497951427,439.0,Boongal_Formation
758,529748.23793876,7487243.03095601,451.0,Boongal_Formation
759,529542.08991536,7487311.52944569,451.0,Boongal_Formation
760,615643.2987699162,7465787.75118984,561.0,Pyradie_Formation
761,616372.83779637,7466292.87977646,568.0,Pyradie_Formation
762,618445.14831901,7466753.36095944,568.0,Pyradie_Formation
763,524378.96076118,7487872.97914276,635.0,Pyradie_Formation
764,522597.081380986,7487014.882016722,488.0,Pyradie_Formation
765,522276.28182316397,7487561.698401827,480.0,Pyradie_Formation
766,521928.22937377,7487377.44942586,480.0,Pyradie_Formation
767,520601.82901453,7485283.93047894,643.0,Pyradie_Formation
768,520539.6756597208,7485218.728726737,643.0,Pyradie_Formation
769,520525.861292971,7485204.236815233,643.0,Pyradie_Formation
770,519765.13985533,7484531.41029633,494.0,Pyradie_Formation
771,519650.2147668136,7484418.572862955,494.0,Pyradie_Formation
772,519421.2171740205,7484583.312602311,494.0,Pyradie_Formation
773,518678.65926794,7483404.39962336,601.0,Pyradie_Formation
774,516958.13892031,7480008.34957148,436.0,Pyradie_Formation
775,516552.03977558,7477528.37930678,401.0,Pyradie_Formation
776,517422.32183728,7474665.98129146,424.0,Pyradie_Formation
777,518392.22942605,7472687.48953565,366.0,Pyradie_Formation
778,518496.79370071046,7472463.791605415,406.0,Pyradie_Formation
779,538550.574534723,7465381.310775477,425.0,Pyradie_Formation
780,542118.92014726,7465260.76888084,413.0,Pyradie_Formation
781,546739.0685078,7465258.27851509,445.0,Pyradie_Formation
782,549775.92925885,7465998.88912551,512.0,Pyradie_Formation
783,551213.40902901,7467391.04126012,501.0,Pyradie_Formation
784,551630.95884601,7468267.13884643,510.0,Pyradie_Formation
785,551767.44889268,7468877.79198741,525.0,Pyradie_Formation
786,552066.69919275,7470283.12117886,525.0,Pyradie_Formation
787,552559.71032731,7473666.77142992,491.0,Pyradie_Formation
788,552306.6587364001,7476589.76944592,472.0,Pyradie_Formation
789,551316.67226619,7478612.76758177,485.0,Pyradie_Formation
790,549617.36911841,7480754.2382367,510.0,Pyradie_Formation
791,547316.42115328,7482332.22171536,538.0,Pyradie_Formation
792,544537.44122499,7483664.70795876,515.0,Pyradie_Formation
793,541432.22954562,7484636.66062508,547.0,Pyradie_Formation
794,538523.34891036,7485416.12047063,532.0,Pyradie_Formation
795,534667.71895509,7486366.06878753,462.0,Pyradie_Formation
796,532520.61194225,7486855.04985847,436.0,Pyradie_Formation
797,531889.6570286513,7487021.9115888765,439.0,Pyradie_Formation
798,531858.5003132175,7487031.834836625,439.0,Pyradie_Formation
799,530722.38189573,7487373.53002932,434.0,Pyradie_Formation
800,528905.2802693165,7488194.639261416,451.0,Pyradie_Formation
801,528279.1838373007,7489077.966987559,428.0,Pyradie_Formation
802,527786.47150674,7488955.51139098,428.0,Pyradie_Formation
803,525403.66082911,7488039.48225408,600.0,Pyradie_Formation
804,524761.08069917,7487979.47921385,600.0,Pyradie_Formation
805,623556.9321156439,7451892.988067548,738.0,Brockman_Iron_Formation
806,624456.389053,7453258.56785489,660.0,Brockman_Iron_Formation
807,625346.83801763,7454897.05891557,650.0,Brockman_Iron_Formation
808,625703.12141471,7455110.55022478,650.0,Brockman_Iron_Formation
809,627341.70973282,7455733.99008141,697.0,Brockman_Iron_Formation
810,626559.29110757,7456379.53150903,660.0,Brockman_Iron_Formation
811,626612.22877164,7456670.541379599,660.0,Brockman_Iron_Formation
812,628014.2396668922,7456710.526133614,706.0,Brockman_Iron_Formation
813,628596.19238013,7458972.02741329,699.0,Brockman_Iron_Formation
814,632828.98147897,7460823.3187554,742.0,Brockman_Iron_Formation
815,633992.94980495,7460611.78018923,757.0,Brockman_Iron_Formation
816,636558.92213003,7459791.7898633,678.0,Brockman_Iron_Formation
817,640152.49007564,7459447.78537231,708.0,Brockman_Iron_Formation
818,643040.23921809,7459632.62815357,702.0,Brockman_Iron_Formation
819,644270.745067956,7450572.689507137,854.0,Brockman_Iron_Formation
820,640955.98279856,7450841.83798917,794.0,Brockman_Iron_Formation
821,640623.09185339,7450383.85164193,720.0,Brockman_Iron_Formation
822,639166.98032308,7450092.88809185,736.0,Brockman_Iron_Formation
823,638688.4890433,7449635.39904402,744.0,Brockman_Iron_Formation
824,642141.70032845,7447471.84260111,765.0,Brockman_Iron_Formation
825,643951.48902902,7447055.29947732,713.0,Brockman_Iron_Formation
826,644242.7803755,7446889.30051459,703.0,Brockman_Iron_Formation
827,544822.7510942305,7435752.088459738,469.0,Beasley_River_Quartzite
828,545405.02971783,7435699.90920628,435.0,Beasley_River_Quartzite
829,546353.41079731,7435555.41033363,421.0,Beasley_River_Quartzite
830,594661.5744713218,7421210.0584493065,633.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
831,594686.75038176,7421437.46881587,719.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
832,594788.74930037,7421607.49010422,719.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
833,558423.3856454589,7431157.118878396,350.0,Weeli_Wolli_Formation
834,559956.14030005,7430121.19027344,408.0,Weeli_Wolli_Formation
835,560343.94203737,7429980.18898382,359.0,Weeli_Wolli_Formation
836,560472.2711137701,7429926.7454526825,359.0,Weeli_Wolli_Formation
837,560528.3200349093,7430436.67058323,408.0,Weeli_Wolli_Formation
838,561765.8304246999,7430074.18719216,422.0,Weeli_Wolli_Formation
839,562682.40813309,7429239.73160772,501.0,Weeli_Wolli_Formation
840,566875.5312221696,7429731.927024958,502.0,Brockman_Iron_Formation
841,569641.54991036,7428788.928851699,458.0,Brockman_Iron_Formation
842,569985.43017259,7428683.428144501,487.0,Brockman_Iron_Formation
843,572021.96865342,7427810.46092253,601.0,Brockman_Iron_Formation
844,572392.30942444,7428048.47040589,601.0,Brockman_Iron_Formation
845,572877.560401081,7428748.189436322,541.0,Brockman_Iron_Formation
846,572921.31928571,7429053.489607699,541.0,Brockman_Iron_Formation
847,573080.01039401,7429476.97840461,463.0,Brockman_Iron_Formation
848,545487.56136585,7436795.90061315,498.0,Brockman_Iron_Formation
849,544198.64017351,7436869.39136097,511.0,Brockman_Iron_Formation
850,545414.30038184,7436502.90739038,475.0,Brockman_Iron_Formation
851,545639.3305639798,7436479.244840934,475.0,Brockman_Iron_Formation
852,545838.705928214,7436678.932519332,526.0,Brockman_Iron_Formation
853,560575.2505687216,7431085.089964423,355.0,Brockman_Iron_Formation
854,561072.50163274,7430943.70024752,355.0,Brockman_Iron_Formation
855,562482.67230787,7430450.22198093,383.0,Brockman_Iron_Formation
856,540205.6232127233,7437688.400988813,379.0,Brockman_Iron_Formation
857,540624.99082848,7437513.40056012,398.0,Brockman_Iron_Formation
858,541782.04811669,7437396.39872158,448.0,Brockman_Iron_Formation
859,558546.5964932045,7431716.357222381,401.0,Brockman_Iron_Formation
860,559497.78936046,7431402.22324477,501.0,Brockman_Iron_Formation
861,559920.8621335999,7430908.69977683,483.0,Brockman_Iron_Formation
862,560449.67962415,7430685.20886549,408.0,Brockman_Iron_Formation
863,543173.48081477,7437293.89977401,548.0,Brockman_Iron_Formation
864,543760.2349966526,7437186.477075159,548.0,Brockman_Iron_Formation
865,543966.475698199,7437389.223665935,511.0,Brockman_Iron_Formation
866,544506.22958051,7437176.898142099,470.0,Brockman_Iron_Formation
867,544906.6290183082,7437187.585331181,470.0,Brockman_Iron_Formation
868,542496.1065449923,7437448.208413282,432.0,Brockman_Iron_Formation
869,542909.82898483,7437381.88990731,519.0,Brockman_Iron_Formation
870,549239.7714225411,7436455.601742472,463.0,Brockman_Iron_Formation
871,550481.69817304,7435492.361366901,460.0,Brockman_Iron_Formation
872,551096.88062914,7435214.36888135,528.0,Brockman_Iron_Formation
873,551272.61998484,7435258.35936349,412.0,Brockman_Iron_Formation
874,617697.18224567,7499694.69118463,811.0,Brockman_Iron_Formation
875,617935.06105147,7498910.68019822,1061.0,Brockman_Iron_Formation
876,616576.72104837,7499446.19094953,1045.0,Brockman_Iron_Formation
877,616278.13066092,7499517.69940294,1045.0,Brockman_Iron_Formation
878,616147.64073604,7500155.19934841,895.0,Brockman_Iron_Formation
879,616549.44962187,7500401.20949528,800.0,Brockman_Iron_Formation
880,616708.46054848,7500413.198781599,800.0,Brockman_Iron_Formation
881,616973.34885873,7499940.68096793,1086.0,Brockman_Iron_Formation
882,617303.15051635,7499760.68992864,1086.0,Brockman_Iron_Formation
883,521588.3817254504,7500713.701949331,574.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
884,519321.97986743,7499823.94797189,556.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
885,518968.1756635026,7499549.007016614,524.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
886,518997.1848225703,7499387.501674371,524.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
887,517461.88110867,7498453.43053188,613.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
888,527989.1321683651,7501093.758504495,547.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
889,526591.88981018,7500682.03115599,539.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
890,525164.74149011,7500478.01038839,577.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
891,580449.89820112,7421988.88046755,411.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
892,580060.02826165,7422773.37973723,494.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
893,579866.41931101,7423160.88171166,451.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
894,579909.79201143,7423200.610551864,451.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
895,579968.7285235702,7423159.049489321,494.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
896,580186.48910902,7423433.89960368,499.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
897,580246.4369046041,7424168.870022731,459.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
898,580278.4332296278,7424152.508089658,459.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
899,580325.29836449,7424196.9124708995,459.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
900,580873.9001265999,7424394.40878449,492.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
901,581744.77136615,7424410.4195676,489.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
902,582093.50806282,7424602.43272189,514.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
903,582916.39945695,7425250.45189318,508.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
904,583288.5417948001,7425073.94960987,527.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
905,583960.42895463,7424630.93984171,539.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
906,584658.18960723,7424501.44132329,539.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
907,585201.9589678,7424834.96944581,535.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
908,585368.21897363,7425366.97981136,631.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
909,585677.64801615,7425957.51993501,594.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
910,586077.04108139,7426303.52957124,643.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
911,586665.84087983,7426642.55916379,819.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
912,586850.16924111,7427023.08211132,645.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
913,586704.46951198,7427291.10025426,645.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
914,586400.66985761,7427515.09007556,685.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
915,586314.42833556,7427661.59943118,685.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
916,586305.88043426,7429041.148125701,676.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
917,586168.05001268,7430410.67835622,678.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
918,585863.38055345,7431204.18877329,578.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
919,585869.27892237,7431652.68776293,594.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
920,586113.49999158,7431981.19906103,585.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
921,586992.09163986,7432273.74053223,565.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
922,587749.52032,7432717.25125811,594.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
923,588401.459947,7433612.78803619,644.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
924,588434.15020498,7434006.79072157,644.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
925,588178.59188783,7434755.30961684,744.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
926,586889.21174083,7436390.29811972,658.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
927,586375.81151703,7437294.78895585,571.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
928,586192.76924936,7438174.29054059,595.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
929,586473.95889848,7438415.79865107,595.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
930,587514.29073433,7438626.82918002,566.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
931,589118.59957716,7439123.39112981,616.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
932,590637.83933176,7439179.44099162,621.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
933,591971.34110095,7439332.49974255,711.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
934,574384.532564953,7425509.409899398,520.0,Weeli_Wolli_Formation
935,576603.1221620751,7425358.771407945,562.0,Weeli_Wolli_Formation
936,566691.2840736655,7428894.38713717,596.0,Weeli_Wolli_Formation
937,567737.24219119,7428206.87888247,608.0,Weeli_Wolli_Formation
938,570937.58186035,7426381.91796934,472.0,Weeli_Wolli_Formation
939,574852.08094588,7424768.40173852,481.0,Weeli_Wolli_Formation
940,644270.745067956,7481974.412996535,788.0,Weeli_Wolli_Formation
941,637706.08001873,7482782.76962358,792.0,Weeli_Wolli_Formation
942,635208.56831865,7483749.29042075,779.0,Weeli_Wolli_Formation
943,634229.73155504,7486579.8516608,724.0,Weeli_Wolli_Formation
944,632959.90161119,7489066.90991855,711.0,Weeli_Wolli_Formation
945,631742.96865224,7489860.42808407,725.0,Weeli_Wolli_Formation
946,631266.77151228,7490495.45103628,751.0,Weeli_Wolli_Formation
947,631398.98188536,7493114.52003171,800.0,Weeli_Wolli_Formation
948,632536.48934422,7496157.07760728,774.0,Weeli_Wolli_Formation
949,636293.12044377,7498273.60858393,781.0,Weeli_Wolli_Formation
950,641240.20015852,7498961.60093498,822.0,Weeli_Wolli_Formation
951,643356.72116824,7498802.59811792,779.0,Weeli_Wolli_Formation
952,571280.183938768,7471051.658758232,720.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
953,571319.66126284,7470339.40775559,720.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
954,571354.18962794,7469268.89103535,681.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
955,570857.5706751,7468367.3695541,783.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
956,569873.55978024,7467700.3808509,923.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
957,567605.89995467,7466822.84946521,608.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
958,566131.40058392,7466702.70990465,608.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
959,564931.80925241,7466912.46097049,638.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
960,563788.41868298,7467531.26882297,585.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
961,563494.49746709,7467896.75123086,585.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
962,563551.51043402,7468624.33926572,591.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
963,563496.75962451,7469040.3777274005,603.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
964,563249.32788951,7469493.39176368,603.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
965,562819.62984492,7469570.3396239,604.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
966,561971.80968495,7469464.21224664,583.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
967,561695.99840864,7469827.22890808,590.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
968,561933.98782835,7470382.85970722,607.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
969,562446.0213434,7471026.50899601,612.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
970,562569.90804649,7471888.15130925,628.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
971,562660.1936882819,7472193.693903903,628.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
972,563267.2270310636,7472463.517239295,663.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
973,563044.90944154,7473821.83982944,622.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
974,562145.61946215,7475408.85084105,648.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
975,561695.99837836,7477577.83873226,680.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
976,560188.35912337,7479905.32126362,651.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
977,571591.50779039,7428014.96116849,521.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
978,572276.51072902,7428210.97079587,572.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
979,572348.6029427265,7428243.781378907,572.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
980,566902.3540320996,7429879.3667125115,502.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
981,568154.32131767,7429421.8872749,536.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
982,569157.31963473,7429127.9176680995,491.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
983,570478.35847812,7428504.4474125,487.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
984,571053.28947755,7428222.95103233,487.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
985,513474.0326228261,7507191.256802115,628.0,Weeli_Wolli_Formation
986,516913.61077454,7507994.46024217,591.0,Weeli_Wolli_Formation
987,518760.52942642,7508556.97997184,653.0,Weeli_Wolli_Formation
988,519619.89162433,7508736.97943285,628.0,Weeli_Wolli_Formation
989,521049.4663825573,7509064.655564552,645.0,Weeli_Wolli_Formation
990,521100.5061366483,7509072.195111303,613.0,Weeli_Wolli_Formation
991,522451.57102243,7509097.03013816,590.0,Weeli_Wolli_Formation
992,522591.62147816,7509122.0274217,590.0,Weeli_Wolli_Formation
993,540433.1331862984,7509272.83168071,670.0,Weeli_Wolli_Formation
994,539925.04987453,7507090.15773693,647.0,Weeli_Wolli_Formation
995,536169.39016519,7505661.66141986,596.0,Weeli_Wolli_Formation
996,533233.65143405,7504312.63172733,609.0,Weeli_Wolli_Formation
997,531101.5790886651,7503246.79215848,579.0,Weeli_Wolli_Formation
998,530842.3050688059,7503487.7725408785,579.0,Weeli_Wolli_Formation
999,530292.31803547,7503316.09920128,572.0,Weeli_Wolli_Formation
1000,529076.73118856,7502911.07879549,563.0,Weeli_Wolli_Formation
1001,527233.13929038,7502607.06084899,560.0,Weeli_Wolli_Formation
1002,527015.2964119801,7502589.086415688,564.0,Weeli_Wolli_Formation
1003,527177.9123663193,7502379.396896681,560.0,Weeli_Wolli_Formation
1004,523447.77969299,7502091.00980482,584.0,Weeli_Wolli_Formation
1005,522534.1870522078,7501850.70980351,560.0,Weeli_Wolli_Formation
1006,522408.2518345801,7501922.654008511,548.0,Weeli_Wolli_Formation
1007,520358.734899254,7501713.4126037415,540.0,Weeli_Wolli_Formation
1008,520333.24271642976,7501711.867273416,540.0,Weeli_Wolli_Formation
1009,519636.90140196,7501633.95821143,540.0,Weeli_Wolli_Formation
1010,517884.15207007405,7501238.932180016,522.0,Weeli_Wolli_Formation
1011,517967.95286375773,7501114.266325988,522.0,Weeli_Wolli_Formation
1012,517608.66963172,7501023.44241841,517.0,Weeli_Wolli_Formation
1013,514671.71775729,7500411.40914313,523.0,Weeli_Wolli_Formation
1014,593675.9013908366,7439434.708080311,557.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1015,597065.21122421,7439057.39886591,563.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1016,597581.50067574,7439165.94837163,623.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1017,600028.06603531,7440039.36292425,683.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1018,601100.0513357,7440809.52974689,627.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1019,543294.3055029461,7509272.83168071,674.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1020,542597.7511562001,7507729.65009142,640.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1021,540762.07869624,7504939.64010277,615.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1022,539244.62988912,7504132.14991952,597.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1023,537555.86285074,7503544.64887548,629.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1024,535891.52870108,7502908.13748619,572.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1025,532856.65218931,7501611.11120583,558.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1026,511975.4630899804,7508653.019213278,527.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1027,514035.31011839,7508953.42058943,542.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1028,514671.66098977,7509026.9109763,539.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1029,516262.53936959,7509100.43806853,549.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
