X,Y,Z,azimuth,dip,polarity,formation
573637.668996785,7485819.270112605,658.0,259.9058791297207,48.452122760839536,1,Weeli_Wolli_Formation
573855.47327656,7485173.27494165,663.0,270.27987634133336,44.62281388799203,1,Weeli_Wolli_Formation
573548.58543125,7484753.525150185,665.0,343.19239073738913,44.62281388799203,1,Weeli_Wolli_Formation
572819.384603405,7484483.775397265,648.0,329.0413034071401,40.420534682052505,1,Weeli_Wolli_Formation
572679.1842501401,7484079.780134485,648.0,260.21453502265666,36.845341602472686,1,Weeli_Wolli_Formation
572615.47155322,7483741.778091645,648.0,314.06234498151065,36.845341602472686,1,Weeli_Wolli_Formation
572326.0910399749,7483613.78088745,643.0,353.32797677364687,31.900678867903324,1,Weeli_Wolli_Formation
570206.9354157599,7483880.99540754,637.0,3.7681392063319095,30.416527644201466,1,Weeli_Wolli_Formation
567991.396362785,7483739.453843515,625.0,342.74265259527687,24.221093288302498,1,Weeli_Wolli_Formation
565677.09042168,7483089.658260155,637.0,353.2722928083236,11.080004364457338,1,Weeli_Wolli_Formation
564075.26633699,7482815.37978322,655.0,1.126694359501471,8.98647636719133,1,Weeli_Wolli_Formation
562092.236037625,7482928.10958807,622.0,6.232735249989048,9.639265950908268,1,Weeli_Wolli_Formation
559233.6345087499,7483482.575397195,607.0,15.927095392281725,20.675782653917853,1,Weeli_Wolli_Formation
555718.903841545,7484673.534226402,620.0,28.19671264244511,39.97187391953216,1,Weeli_Wolli_Formation
553529.30177137,7485589.264317505,535.0,30.823721174081246,48.101592498453655,1,Weeli_Wolli_Formation
551584.034485705,7486414.50476229,548.0,18.139426827934013,50.08089684089443,1,Weeli_Wolli_Formation
550230.519956985,7487293.735950735,554.0,11.753007688226544,45.50661721461696,1,Weeli_Wolli_Formation
548614.666485775,7487843.47036708,571.0,17.806629055981887,38.49252696736055,1,Weeli_Wolli_Formation
546254.139230385,7489530.93947456,772.0,85.0038662016675,20.602597410809068,1,Weeli_Wolli_Formation
547284.584639705,7490780.94887462,608.0,160.0391806983895,10.325463680150477,1,Weeli_Wolli_Formation
551128.26324862,7491466.82595788,588.0,164.89994041800546,25.853259586432642,1,Weeli_Wolli_Formation
555095.42788593,7491675.78107784,711.0,178.03131937630238,27.274835136179927,1,Weeli_Wolli_Formation
560539.6013474499,7492559.55953338,614.0,171.110251562288,33.614095350358475,1,Weeli_Wolli_Formation
566716.039965675,7492770.376142285,660.0,178.4687113056881,28.577155631781093,1,Weeli_Wolli_Formation
618579.165697545,7499282.673751798,953.0,252.7447742982687,23.17726017214271,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
617276.33053977,7498799.685979925,908.0,15.023641460593922,23.187571831224826,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
615029.430490525,7499712.45908129,822.0,52.10664683039163,21.32953352923552,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
615731.7698615249,7500300.71044934,773.0,127.34684777929716,22.050975628131948,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
616601.34683287,7500610.95356932,800.0,217.95169455130667,22.989083988303218,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
577735.839893045,7489456.065205195,880.0,246.56924821232133,29.108487594953882,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
578796.620341085,7487874.05077349,794.0,220.71406263397452,31.103703860997385,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
579136.26485095,7487089.29991525,967.0,292.7245717673093,31.747624432182803,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
578074.616037715,7486503.055655075,1025.0,356.0542972755706,37.01942567052482,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
577132.803965135,7485706.29955836,769.0,253.978397172665,40.7970349982244,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
578208.221352785,7485178.2944939835,826.0,194.85362841464462,37.073294028016775,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
577467.9136417201,7484499.540070755,844.0,314.9640444863915,38.622877061646754,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
578033.58008017,7482802.781168425,937.0,246.8154126290474,32.3824026766251,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
578182.4083122651,7481299.250073165,807.0,326.328759348293,27.106028559447218,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
570391.5822085412,7495498.454861398,657.0,184.27700971051377,31.627884604877032,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
541605.4437436049,7489811.405003805,658.0,72.47324347739179,20.591251460556308,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
542031.830849675,7490607.904445505,642.0,143.16660540940603,18.13174512162089,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
542985.524318275,7491012.14998165,604.0,158.14828234831919,14.704288686364762,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544349.0240014708,7491766.759094946,600.0,153.3154445699555,9.790674004507053,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
545891.545460255,7492436.9149090415,603.0,160.29925457191226,10.775205335850856,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
547590.21884899,7492596.189491395,593.0,186.32824945405014,25.783284774593753,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
549106.260281095,7492613.724306099,572.0,167.21970797494487,35.17842465636935,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
550602.940566155,7493101.45710035,627.0,163.49733519280423,41.80418682931358,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
552589.9939388649,7493121.491306695,639.0,186.6533175066878,39.43711064520268,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
554160.7796177401,7493132.7489721915,605.0,182.6728540413211,37.249989310735785,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
557055.55382719,7493604.024550101,602.0,157.5665247211131,37.31544952668704,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
559849.355504895,7494400.79887525,625.0,180.00004215441,30.82094777683241,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
563136.8944654551,7494726.070997545,587.0,171.0041819991981,19.737648340766498,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
564610.5090711091,7495359.085397217,616.0,151.71353614800674,21.454436079909502,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
566211.159927805,7495489.0904548,628.0,168.6597257963114,27.035424331968432,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
616508.0404575199,7446619.41490169,605.0,129.38534289465508,29.092568289168426,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
616751.360671325,7447492.18008517,594.0,89.05527227110174,27.917501243677773,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
617200.1336873199,7448928.204971435,628.0,119.88439757677669,24.944103021442572,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
618433.48533563,7450913.471532165,576.0,138.9629497029752,20.47992105772467,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
619787.69057207,7451644.944865365,688.0,146.35271227277525,17.70600680184795,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
513160.014158755,7469689.760371745,520.0,219.37479064232852,29.33816618847272,1,Weeli_Wolli_Formation
514890.71573739,7468550.5150205465,505.0,216.677755354611,11.686926798693564,1,Weeli_Wolli_Formation
517953.089047865,7466605.300649205,434.0,214.01092201055042,26.148730502199157,1,Weeli_Wolli_Formation
521077.889535425,7465092.585945085,601.0,202.7162383966104,33.72108575413452,1,Weeli_Wolli_Formation
524271.93562500994,7464101.54525479,492.0,195.12798280385914,37.014482296759354,1,Weeli_Wolli_Formation
525785.90311745,7462852.295893015,460.0,273.1285593146635,40.36966450404459,1,Weeli_Wolli_Formation
524478.1548454501,7462000.07478455,432.0,352.58568972893136,40.62883518637392,1,Weeli_Wolli_Formation
520980.118823805,7461929.843758577,394.0,358.56859349715234,32.43331792367568,1,Weeli_Wolli_Formation
512762.674069575,7497609.129209695,569.0,338.7291172511928,42.61277914714913,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
566008.061361014,7478999.2234683875,750.0,18.647279645548625,3.53910168010691,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
565824.95100385,7477547.628503075,823.0,228.8156410933316,5.791475593382884,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
567688.05469736,7475500.629426145,840.0,228.10380107143624,6.789485162273762,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
570092.4851025599,7473609.90417519,744.0,221.30602009742347,6.666832247915536,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
571133.329822785,7472496.92890412,771.0,223.4714350319615,6.564646794001773,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
572000.159262415,7471391.4308997365,699.0,248.19892788654147,6.322674825815652,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
571162.314755515,7481261.008334825,662.0,0.27449004683478506,14.67620430097152,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
568703.805097815,7481137.46011108,639.0,316.43696167084784,6.500428115748222,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
567879.6551297749,7479681.191163535,1015.0,309.8497296939516,1.0091201552574347,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
611309.6991202801,7502491.7445259,728.0,40.84323277925665,14.232690449198985,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
611348.4841502749,7503296.742012137,729.0,120.95073604517114,13.801808066040337,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
612144.72471713,7503572.4787705885,746.0,214.39327993514868,15.749852196725257,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
612620.276279845,7502605.720061501,757.0,283.0493818322335,17.110361005271628,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
542843.9164018601,7435997.89467519,372.0,188.1065297256572,49.3557512825119,1,Weeli_Wolli_Formation
624037.776167745,7454024.104163243,626.0,123.1790865102343,7.620467254234852,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
626096.379892525,7456313.303650865,660.0,115.03326235982408,3.0165172103110933,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
517510.050143025,7463059.34576747,457.0,7.28309385991821,20.26760869720213,1,Weeli_Wolli_Formation
580376.618928455,7423534.14417842,499.0,70.06459805212148,16.60967466068861,1,Brockman_Iron_Formation
580551.469502385,7424057.405569905,459.0,143.32871651828498,16.593627552619708,1,Brockman_Iron_Formation
581203.3848506301,7424260.159873255,492.0,176.29504144594478,16.72437340176039,1,Brockman_Iron_Formation
583563.7395555549,7424473.93089982,533.0,183.73423683755144,19.707302344479327,1,Brockman_Iron_Formation
584341.090492995,7424140.1792626185,539.0,204.90814614443025,20.28986622772331,1,Brockman_Iron_Formation
584882.776776055,7424149.68033022,539.0,161.23011405529738,20.73117385032428,1,Brockman_Iron_Formation
585374.50899527,7424488.455018725,651.0,121.8464675509945,21.192115838320888,1,Brockman_Iron_Formation
585644.115490265,7425379.74625586,594.0,109.28773544925535,21.9583044343792,1,Brockman_Iron_Formation
586118.64995439,7426073.77861318,643.0,136.7575857770521,22.72794237335367,1,Brockman_Iron_Formation
586905.86037283,7426573.06102768,819.0,140.9651875049326,23.591929128669424,1,Brockman_Iron_Formation
587129.7990601549,7426944.59017367,645.0,98.70665061612327,24.53656614569257,1,Brockman_Iron_Formation
586983.100327455,7427320.09964672,645.0,43.17115428894971,25.068683779345488,1,Brockman_Iron_Formation
586550.6103159499,7427774.11008914,685.0,69.69546882529875,25.077917982969407,1,Brockman_Iron_Formation
586614.4113320999,7428758.15371273,676.0,95.6314964908238,26.2822303985162,1,Brockman_Iron_Formation
586473.1547090351,7429656.92034732,625.0,85.75918775611284,26.235638011031362,1,Brockman_Iron_Formation
586393.11072852,7430513.435141682,678.0,68.7975830248131,27.573431845443906,1,Brockman_Iron_Formation
586017.32966903,7431239.4410732,643.0,77.72352289134847,28.96330297628797,1,Brockman_Iron_Formation
586113.888828075,7431613.700846105,585.0,131.00854945571862,28.96330297628797,1,Brockman_Iron_Formation
586972.13517177,7432074.236915035,565.0,162.10919071626233,30.429391069035965,1,Brockman_Iron_Formation
587952.814738655,7432621.75903768,594.0,137.64018866387022,32.494748577601264,1,Brockman_Iron_Formation
588725.45514707,7433571.785371815,735.0,108.82352758170087,35.007946318119394,1,Brockman_Iron_Formation
588665.540851735,7434215.7988636615,774.0,70.54712504407117,36.32087486968574,1,Brockman_Iron_Formation
587545.38559882,7436232.5593276,649.0,57.69199934051733,37.38476052844317,1,Brockman_Iron_Formation
586588.16407817,7437486.295650095,570.0,58.74539648204735,36.55281893533565,1,Brockman_Iron_Formation
586438.51489454,7438020.049232365,570.0,108.46262645304148,35.76624151262711,1,Brockman_Iron_Formation
587306.60667335,7438303.830859565,566.0,161.4799260896059,38.115571699971774,1,Brockman_Iron_Formation
589101.7292239801,7438889.88834808,616.0,170.04085920900658,40.43708798286357,1,Brockman_Iron_Formation
591494.74971708,7439049.4768472565,610.0,172.10702782926091,40.09899018827278,1,Brockman_Iron_Formation
592074.170749025,7439265.759523865,711.0,131.15668245893448,39.55657368746069,1,Brockman_Iron_Formation
595030.904659905,7438775.474170085,607.0,186.92079654903202,38.82611338295448,1,Brockman_Iron_Formation
599525.935471415,7439605.982485215,683.0,158.19557008448044,37.82277347679491,1,Brockman_Iron_Formation
616933.3290078801,7446701.446242755,583.0,113.94565065182184,29.092568289168426,1,Brockman_Iron_Formation
617361.549642035,7447893.459235635,594.0,73.30299757971352,26.385869309118878,1,Brockman_Iron_Formation
617789.811068225,7448842.73565399,615.0,126.88945393775693,24.1948895249167,1,Brockman_Iron_Formation
619132.3586382701,7450821.95671632,589.0,157.4255565866249,19.137135890719193,1,Brockman_Iron_Formation
603287.51921785,7441307.60139592,643.0,176.65460414561846,35.34375949256433,1,Brockman_Iron_Formation
608021.285277965,7442742.974844045,493.0,159.71836617120346,39.033238670805,1,Brockman_Iron_Formation
613206.48567399,7444524.970331466,606.0,161.9895067087716,38.048958332505336,1,Brockman_Iron_Formation
570780.11461936,7470449.390087025,952.0,260.3609271904961,6.645477967388473,1,Brockman_Iron_Formation
570343.33939207,7468886.13509396,951.0,307.8372501382802,6.062695818268821,1,Brockman_Iron_Formation
568294.2591566,7467939.156564575,1127.0,338.3047323428259,5.781054222523777,1,Brockman_Iron_Formation
566039.7469846001,7467191.974707262,758.0,356.45953449044106,5.293993800917917,1,Brockman_Iron_Formation
563940.783877695,7467876.33994924,721.0,45.002945811845045,6.393197508249699,1,Brockman_Iron_Formation
563915.783913005,7469110.949726565,603.0,112.64666578062936,6.9178632539952645,1,Brockman_Iron_Formation
564800.0598745251,7470187.139379675,664.0,119.08214073442451,7.316440742018473,1,Brockman_Iron_Formation
564524.74910131,7471088.4356833985,693.0,61.40071681706507,7.543813636029384,1,Brockman_Iron_Formation
564307.849694005,7472122.49573451,663.0,100.3025099196847,7.523244614968745,1,Brockman_Iron_Formation
564771.0148015525,7473148.300406733,756.0,52.30356623581309,7.585962498205903,1,Brockman_Iron_Formation
563755.08374049,7474229.828247925,674.0,47.306696776776846,6.8379656457615985,1,Brockman_Iron_Formation
563054.5759222549,7475366.59909034,672.0,47.041295605317366,6.026928491500044,1,Brockman_Iron_Formation
562523.59050543,7477368.094913579,683.0,82.68865819714273,3.910146536100783,1,Brockman_Iron_Formation
561978.84066257,7479150.089799155,709.0,66.51385079491092,1.1124171333665345,1,Brockman_Iron_Formation
560946.7947417051,7480107.086351125,836.0,33.28739908716807,4.522305681975354,1,Brockman_Iron_Formation
559122.04979494,7481520.56085052,645.0,35.41006552802411,13.92244988753491,1,Brockman_Iron_Formation
557974.79446219,7482312.7989112,686.0,31.487608431581574,23.608345310464287,1,Brockman_Iron_Formation
554389.80341483,7484671.283409995,572.0,23.752392022802038,43.277028297935715,1,Brockman_Iron_Formation
570886.81999557,7494135.221009545,811.0,191.35398868106358,33.113375749357395,1,Brockman_Iron_Formation
571677.224807705,7494522.24939836,688.0,202.9014869172004,29.173626455356803,1,Brockman_Iron_Formation
573372.43071898,7493872.509179495,693.0,209.02893469381002,24.056539347701587,1,Brockman_Iron_Formation
576336.79954631,7491539.54471373,711.0,223.2451284630605,23.309208754061604,1,Brockman_Iron_Formation
576884.761156225,7489695.06028606,811.0,262.1658335999965,33.680838436015264,1,Brockman_Iron_Formation
577803.5509258199,7488324.8110487,793.0,222.6505830995893,33.898661413404625,1,Brockman_Iron_Formation
578217.505576315,7487119.800486125,1001.0,329.3441874674341,36.21076772871263,1,Brockman_Iron_Formation
576632.0604688353,7486649.278324177,828.0,327.2149503207494,42.96830364001073,1,Brockman_Iron_Formation
576098.65118488,7485318.040863875,759.0,274.07968992047904,43.70597586306424,1,Brockman_Iron_Formation
577840.08968576,7482013.763371395,892.0,279.4584455266804,28.467970984215256,1,Brockman_Iron_Formation
576098.705474335,7481760.784538499,817.0,341.72296045808287,26.81610344655136,1,Brockman_Iron_Formation
542322.339674265,7489249.413476201,661.0,67.94249747050912,22.71584799487691,1,Brockman_Iron_Formation
542490.0908394051,7490419.4052022835,632.0,136.1355470131125,17.395245824728562,1,Brockman_Iron_Formation
543669.500317695,7491033.66422496,610.0,146.60999112279126,13.67046770495179,1,Brockman_Iron_Formation
544768.4855111,7491569.164701905,698.0,135.01461477766378,9.660582204997711,1,Brockman_Iron_Formation
546748.02920819,7492417.423804658,619.0,176.21843306224912,17.494891278815416,1,Brockman_Iron_Formation
549337.739413635,7492417.44971936,610.0,164.71310348016792,35.17842465636935,1,Brockman_Iron_Formation
551296.468153635,7492935.272374285,627.0,182.4643276957047,41.65875114809945,1,Brockman_Iron_Formation
555231.70932879,7492760.011093445,655.0,173.99481488234676,36.6901873526993,1,Brockman_Iron_Formation
557776.8196475301,7493370.288463846,628.0,164.45984301617864,37.092512137872504,1,Brockman_Iron_Formation
560361.059872925,7493944.05473751,612.0,172.96738029652474,31.531408367060962,1,Brockman_Iron_Formation
563585.7105032201,7494034.57538437,589.0,172.0715940148191,20.990670931464212,1,Brockman_Iron_Formation
565137.739495585,7494764.584920655,689.0,156.43387973461554,23.469637199727647,1,Brockman_Iron_Formation
567078.199417365,7494945.100193582,628.0,168.470891034514,30.62484321885665,1,Brockman_Iron_Formation
564783.9988750101,7479293.881214675,1095.0,290.99775265570037,2.8286087212536164,1,Brockman_Iron_Formation
564843.1554222901,7477692.87095547,1013.0,243.72504890576272,5.6259050808910445,1,Brockman_Iron_Formation
565947.815818915,7476633.374871765,833.0,222.95363887030555,6.61943713282416,1,Brockman_Iron_Formation
566953.979641585,7474918.855286295,840.0,217.39800890156,7.32727711787075,1,Brockman_Iron_Formation
572630.194868275,7481679.53014461,773.0,17.089756012472662,17.707633118691888,1,Brockman_Iron_Formation
570289.60042671,7482280.994657685,864.0,4.307199897624173,19.183967626636697,1,Brockman_Iron_Formation
568058.675509625,7481879.199083907,695.0,321.1785554331442,10.808455207028802,1,Brockman_Iron_Formation
567038.544263955,7479997.915851165,1015.0,292.42739771060167,0.6792580632786951,1,Brockman_Iron_Formation
574878.216698595,7481455.5305362465,741.0,1.0309338061451854,21.432548264081106,1,Brockman_Iron_Formation
514210.37535616,7456524.87771292,314.0,346.76404463125505,39.893737663621984,1,Duck_Creek_Dolomite
563447.7870476099,7426596.815883852,364.0,13.141538354182446,48.24751698524375,1,Duck_Creek_Dolomite
557963.59458098,7427524.663018445,336.0,312.9600308061752,43.01420510046115,1,Duck_Creek_Dolomite
562414.85988435,7425092.204798315,374.0,191.95202211746602,49.264005042422276,1,Duck_Creek_Dolomite
568388.254148485,7423323.6206892235,375.0,201.1765220521277,51.972947850589065,1,Duck_Creek_Dolomite
514683.367372015,7450685.285449335,340.0,217.09855239231774,43.0921344041024,1,Duck_Creek_Dolomite
519001.133273435,7448421.72320274,344.0,237.372477286577,45.67402695147358,1,Duck_Creek_Dolomite
520588.641926455,7447048.81460513,339.0,200.37773013375408,46.94394524940078,1,Duck_Creek_Dolomite
522490.58189858,7445157.17973295,319.0,219.473151949038,48.58254754818305,1,Duck_Creek_Dolomite
526839.15824297,7442950.5126996385,326.0,206.12808156444999,50.5450119468549,1,Duck_Creek_Dolomite
530241.60371214,7440296.6968513,322.0,209.09156114678277,52.07089042075869,1,Duck_Creek_Dolomite
547870.484225195,7435447.640697055,495.0,193.0020476259148,41.55889455223271,1,Duck_Creek_Dolomite
550227.5837088,7434513.875333625,376.0,204.93674860386975,36.7273148743415,1,Duck_Creek_Dolomite
552922.1265135601,7433160.35981754,377.0,207.0276640193177,33.01609117798622,1,Duck_Creek_Dolomite
517706.513946935,7458927.5435119765,336.0,187.79531654452057,8.455647251692682,1,Beasley_River_Quartzite
516417.246458665,7458616.533910415,424.0,114.53954362903092,5.712461312668553,1,Beasley_River_Quartzite
564125.4067733004,7431304.057855986,389.0,9.602864366289849,34.3497475292228,1,Jeerinah_Formation
592670.0344054999,7448305.56431579,546.0,157.42987878422286,14.704430124245718,1,Boongal_Formation
593967.20017369,7448698.606264004,526.0,158.9622152212862,13.95431022842267,1,Boongal_Formation
596045.089025795,7450817.440332239,551.0,81.62989613975901,3.4273190185115685,1,Boongal_Formation
620922.145192795,7479217.23422569,659.0,97.79048952310274,13.5317627804005,1,Boongal_Formation
608394.316095545,7459335.874563429,587.0,128.43844186196122,13.027733696533105,1,Boongal_Formation
608951.640227405,7460863.584608365,603.0,90.25295898122738,11.53960595957102,1,Boongal_Formation
609458.423679675,7462448.56857443,609.0,147.0047206857488,10.544463131802134,1,Boongal_Formation
611602.294849445,7463264.569649438,601.0,142.000133632327,11.210759996490566,1,Boongal_Formation
612914.36726055,7465023.589264675,569.0,131.29144399219632,12.701699645917941,1,Boongal_Formation
618894.36067314,7482057.71039536,697.0,0.8570637888357737,11.268495237297554,1,Boongal_Formation
616272.7164465401,7481750.5561940735,670.0,343.23768899677674,32.1361931505579,1,Boongal_Formation
614119.85661926,7481084.678009217,674.0,310.7827656403297,44.46220029109534,1,Boongal_Formation
612592.46083695,7480479.933720325,640.0,0.02677266431589942,50.67175808041944,1,Boongal_Formation
609601.408638525,7480463.405558335,634.0,8.948285266609162,53.84615553036981,1,Boongal_Formation
607093.3996727851,7480626.46993476,629.0,5.641216374290366,55.79023705966569,1,Boongal_Formation
604557.1809608501,7480859.925484545,629.0,346.7427697608145,64.07497233405427,1,Boongal_Formation
602027.8949368349,7480577.675332447,637.0,11.096937083418366,67.34779693084643,1,Boongal_Formation
600268.50939937,7480399.44116444,637.0,335.7621480912036,64.0035070394175,1,Boongal_Formation
598028.56665215,7480181.20937026,624.0,357.91986206158515,55.47294575826714,1,Boongal_Formation
596056.8467410465,7479747.000957785,638.0,349.4955103867173,43.65417054065527,1,Boongal_Formation
593077.1043310601,7479164.1967759235,641.0,342.9552232664799,23.301323597332807,1,Boongal_Formation
591292.37934189,7478440.165068637,653.0,289.2824932056284,16.408564593744487,1,Boongal_Formation
592451.430338555,7477450.416750435,670.0,190.94648909677016,18.086634889172075,1,Boongal_Formation
593294.06380729,7476787.404282875,692.0,275.4456744096683,20.56333394361849,1,Boongal_Formation
591620.1164676349,7476481.118255045,790.0,10.040279518681304,17.52405873511783,1,Boongal_Formation
590130.793844895,7476221.84434966,791.0,279.3247875391462,15.676015029429905,1,Boongal_Formation
589688.4962027951,7475486.071421545,666.0,345.3091707361461,15.35785418984915,1,Boongal_Formation
588138.30970035,7474460.021129925,703.0,263.1552029419162,11.920998414769347,1,Boongal_Formation
590220.2250933701,7472055.00965006,719.0,217.459243009684,13.049630504329626,1,Boongal_Formation
591748.5296625299,7470726.778995675,748.0,242.94099900634774,14.764846091907598,1,Boongal_Formation
633805.318596065,7469664.123401485,702.0,37.06316972904989,12.01278969520125,1,Boongal_Formation
631393.175199745,7470606.44923765,880.0,359.7115125292331,12.386673054015999,1,Boongal_Formation
629371.119355195,7471998.705948625,692.0,32.098035542498216,12.000476476873315,1,Boongal_Formation
626696.09663371,7472461.86984388,895.0,12.581037324253886,13.325620175783968,1,Boongal_Formation
546695.155585795,7508001.401515905,599.0,282.3984164371032,4.235221768040006,1,Jeerinah_Formation
546014.759013635,7506684.40060121,594.0,297.72987287348684,7.093904242642993,1,Jeerinah_Formation
544834.555891595,7504584.160442555,553.0,301.54556394273044,12.245061406323545,1,Jeerinah_Formation
543191.06041366,7502686.90124402,544.0,318.1506853006913,14.801792532590625,1,Jeerinah_Formation
540160.8785374849,7500707.8894837005,534.0,334.242273662612,9.708702909271096,1,Jeerinah_Formation
538358.630043395,7499521.131193571,502.0,336.8097432743945,2.042876206961026,1,Jeerinah_Formation
536111.50480916,7499055.86489067,508.0,354.34543671124544,5.3847652455937975,1,Jeerinah_Formation
533616.66043482,7499093.3452820135,510.0,10.440002287266793,15.018178072278305,1,Jeerinah_Formation
531113.081357185,7499412.074610745,520.0,2.976078437130127,24.646151569875396,1,Jeerinah_Formation
529982.656860105,7499616.815493201,521.0,341.6236043113593,26.751994558648015,1,Jeerinah_Formation
527645.949960775,7499305.78583385,502.0,356.1000363912246,26.41763376385232,1,Jeerinah_Formation
525263.2865317764,7499004.544484941,510.0,350.54274839107575,19.481047233477284,1,Jeerinah_Formation
523295.4614766981,7498382.227834048,501.0,340.2089037474601,11.196100263309248,1,Jeerinah_Formation
521704.50556451,7497800.708789255,493.0,353.1986848721392,6.506921847182027,1,Jeerinah_Formation
520131.90405758255,7496192.119183495,515.0,314.04180975915506,7.4142964266586935,1,Jeerinah_Formation
642055.981226985,7472139.45485816,811.0,42.04955515692132,15.507125947985498,1,Jeerinah_Formation
640215.879752555,7473673.719969785,758.0,25.11702388502402,20.12498834409017,1,Jeerinah_Formation
638740.0214334549,7474910.230497113,753.0,44.54141545193329,22.01744492654633,1,Jeerinah_Formation
638045.114097735,7475520.7285770485,750.0,30.546908187522437,22.038447968757684,1,Jeerinah_Formation
633960.6093349201,7476851.98054064,759.0,13.91648028323232,12.922236809389233,1,Jeerinah_Formation
630673.445467405,7477662.3062315015,902.0,17.785167524673227,8.137856888673028,1,Jeerinah_Formation
628408.375675265,7479440.86967464,725.0,44.46461377525469,11.085735491858868,1,Jeerinah_Formation
627559.4834535299,7480785.34869847,760.0,64.83450280897267,13.237520122561648,1,Jeerinah_Formation
627451.02330447,7483360.35479183,721.0,101.94557851977586,13.603117266661982,1,Jeerinah_Formation
627883.6313228649,7484500.09930847,681.0,103.39226436902806,17.042339032134766,1,Jeerinah_Formation
626865.143953765,7486483.89405976,681.0,26.56930317037109,21.43577599538428,1,Jeerinah_Formation
622791.2394308201,7486682.714897537,682.0,342.6499519344132,23.074765296091627,1,Jeerinah_Formation
619124.3758785899,7486276.27477982,765.0,13.124684791616007,32.36220671439883,1,Jeerinah_Formation
617131.1550804849,7487047.79958624,786.0,57.3845860370792,37.75252595890582,1,Jeerinah_Formation
615934.650036185,7488839.785170855,798.0,57.28761406921286,38.29940393873973,1,Jeerinah_Formation
614421.89919402,7489672.05947384,789.0,359.44538506673507,36.723201629484464,1,Jeerinah_Formation
612568.0108412099,7490996.648104135,759.0,52.08551592098518,30.35418195931809,1,Jeerinah_Formation
609922.51482135,7492082.79517851,763.0,51.34708838177312,22.45785290573785,1,Jeerinah_Formation
606931.19029055,7493619.319292993,738.0,29.059007369434823,15.710074867772718,1,Jeerinah_Formation
603994.349753235,7494965.525110714,754.0,20.536459993693033,11.336634418472473,1,Jeerinah_Formation
601397.36563137,7497943.325767205,727.0,72.3417323795034,7.458521000095985,1,Jeerinah_Formation
598909.130998075,7501138.37934487,717.0,39.81723256100707,8.034561198833742,1,Jeerinah_Formation
597250.249808585,7503613.459555645,700.0,74.05348618512522,9.921502343821501,1,Jeerinah_Formation
595237.87020733,7505245.031323695,693.0,26.52293656461973,11.162382158145787,1,Jeerinah_Formation
594000.50913409,7506917.581820395,707.0,107.65427843099131,11.183679060558589,1,Jeerinah_Formation
