GROUP_,id,x,y,z,code
Rocklea Inlier metagranitic unit,16193,523856.89168577,7477074.91969092,399.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523833.81178682,7477577.93017116,394.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523880.4596507,7478016.93056708,394.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523990.6301248,7478455.4323689,394.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524119.8879802,7478887.42807001,394.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524274.52800415,7479306.94064317,409.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524662.73130987,7480154.44913802,390.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,525046.50120046,7480304.95969631,390.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,525590.13885675,7480549.45773494,390.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,526736.96184937,7480922.95966262,390.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529856.88747434,7481720.47954789,390.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529827.91051599,7480963.48990523,440.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,531488.10806683,7481043.48909376,440.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533085.26996099,7481251.00100286,440.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534592.61076391,7481281.00779134,440.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536441.71919303,7480978.03134903,440.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537775.93181324,7480703.57045698,432.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538468.26221117,7480515.58826357,444.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538902.02006777,7480793.10108061,444.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539450.06928267,7481044.61925155,444.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540092.78881139,7481117.6317191,444.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540899.98049524,7481030.66038642,501.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541528.28853057,7480753.66789408,501.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542003.92130431,7480483.66054976,501.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542810.1686016,7480186.17231369,501.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543273.43074471,7479986.68121437,501.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543539.54005779,7479775.17871059,471.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543850.09943871,7479563.17715962,471.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544323.51875315,7479210.68079693,479.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,528876.53151279,7469505.34788527,426.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,528979.14962552,7469682.83897026,426.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529164.71753386,7469917.33171615,426.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529369.10028898,7470107.34118478,426.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529579.5890492,7470239.83085304,426.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529840.86141093,7470352.83069034,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,530248.67090831,7470509.81846534,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,530440.31153411,7470687.31035403,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,530607.12069803,7470997.81193457,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,530613.67773923,7471042.31132897,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,530601.3903473,7471118.81939144,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,530487.42973808,7471234.31047865,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,530360.50042427,7471285.80917516,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,530258.75902404,7471286.30928074,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529971.90815361,7471154.31954163,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529838.48290107,7471167.820996,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529616.46990923,7471289.82008915,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529374.76947089,7471291.33951209,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529203.49219609,7471368.33114785,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529000.16068129,7471414.33129248,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,528758.46848028,7471402.84031634,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,528541.83120418,7471321.33824926,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,528281.03046672,7471303.3486694,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,527721.3701086,7471312.86039782,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,527600.32918554,7471262.85979237,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,527306.35880194,7470971.35981286,445.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,527242.57210714,7470920.86809871,445.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541358.46061301,7476431.07075229,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541371.31022276,7476539.08924018,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541320.76081938,7476749.09918989,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541244.51028007,7476832.08961299,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541098.2585868,7476864.09020998,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540971.02066699,7476877.07989872,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540742.25083941,7477011.57930945,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540475.6499195,7477406.58921551,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540373.95089942,7477483.58900413,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540221.41166069,7477554.08997579,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539598.27840591,7477765.57024949,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539312.39028786,7477982.56887316,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539166.26893613,7478154.56851037,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539045.63096727,7478282.56859123,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538613.51233685,7478595.06873279,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538346.57870325,7478761.55831537,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538028.76031789,7478915.06022148,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537615.49093161,7479126.02918666,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537354.91262049,7479273.02999683,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536687.14899918,7479376.5112358,437.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536413.60194539,7479358.50150807,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536184.38157601,7479244.50081131,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535967.83825329,7479002.98176593,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535852.94961626,7478761.46781788,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535865.4507788,7478563.97198946,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535973.35935345,7478417.47064393,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536208.67089121,7478353.46996996,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536520.47075076,7478441.48111048,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536914.9694406,7478535.99960925,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537188.5610313,7478548.01037912,419.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537576.41909701,7478477.02245801,432.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538135.95004351,7478240.03871516,432.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538511.11770163,7478182.04028055,432.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538822.50945576,7477964.55079492,432.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538866.51982188,7477563.54101329,432.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538745.52027745,7477462.02832475,441.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538503.75011868,7477475.52124688,441.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538204.88042353,7477514.51060837,441.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537842.24110654,7477508.99052475,441.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537492.29165804,7477446.48944677,441.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537110.54042016,7477389.97284968,420.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536728.7406735,7477282.93916201,420.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536442.22876919,7477079.92868188,420.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536333.73737075,7476869.91877461,420.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536346.14859302,7476640.91941266,420.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536428.58983392,7476462.40820376,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536530.16124845,7476315.91080812,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536625.31386304,7476092.90745331,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536630.96845489,7475609.39256362,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536585.8998888,7475227.37049377,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536610.95903758,7474972.85881716,436.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536731.52852084,7474756.35877693,436.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536896.72780304,7474653.86018061,436.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537074.90998759,7474666.36935018,436.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537265.91887243,7474786.87001976,436.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537437.90754403,7474983.37874796,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537590.93140637,7475224.89968894,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537718.48184462,7475459.92058488,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537756.86039198,7475593.43035235,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537846.03877222,7475701.44067394,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537960.66886067,7475758.44080556,442.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538145.05047435,7475719.95065544,442.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538418.54045598,7475706.4508836,442.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538685.87055657,7475788.44901064,442.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538902.36083681,7475953.48025017,442.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539061.57196156,7476092.99021689,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539354.43974501,7476289.51938188,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539628.20049078,7476422.50944995,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539971.73980927,7476466.0413277,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540416.95051213,7476414.05017317,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540855.7583959,7476343.07302141,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541224.68949075,7476335.55921922,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544003.99001284,7477163.14045784,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543921.91012579,7477284.13925741,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543776.55077919,7477469.63846623,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543573.93015112,7477661.65108748,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543307.5100358,7477803.15148655,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542990.09090526,7477900.64864228,467.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542729.74923455,7477991.14988569,467.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542393.06988393,7478075.65049889,467.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542081.72028781,7478115.64771467,467.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541865.5903165,7478135.64060384,467.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541687.39900039,7478111.15142602,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541636.100919,7478022.14067149,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541616.16113299,7477838.13162838,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541697.81810921,7477640.13262924,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541976.46113227,7477384.11867977,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542769.040812,7476908.60916732,480.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542978.1209839,7476742.11959913,480.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543186.93939418,7476524.60927305,480.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543275.31147864,7476384.10886607,462.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543318.81773221,7476173.59981612,462.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543336.91083865,7475963.60162352,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543336.01063446,7475766.0873221,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543322.66957816,7475645.58821918,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543321.48089942,7475397.09218601,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543345.00071963,7474996.08146477,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543401.18213688,7474773.06972595,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543476.69017091,7474607.05891332,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543539.78132336,7474505.06126797,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543742.57096685,7474351.06002831,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543913.93934153,7474280.05906772,458.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544047.28837855,7474254.06990026,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544212.59925578,7474234.06983223,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544358.99006686,7474258.58030994,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544486.53954094,7474334.58034948,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544569.6305125,7474416.59141251,475.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544614.65762966,7474531.08040002,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544640.56158792,7474632.59017712,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544653.68097871,7474709.09855472,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544669.61969176,7473027.55845657,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544526.82015223,7473060.06137662,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543976.23049057,7473023.04154771,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543150.50233657,7472876.5120283,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542361.41952266,7472821.48187966,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541847.53985622,7472802.96003242,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541168.61934337,7472655.93782319,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540563.03049358,7472417.41934069,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540317.2411279,7472192.90946893,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540195.75798493,7472053.40086656,455.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540163.87050434,7472034.39073035,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540112.38876488,7471907.38917007,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540080.04992167,7471799.39822575,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539976.11039626,7471335.37923284,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539917.93847532,7471138.37896896,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539834.19162728,7470916.38005782,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539705.13909437,7470528.36896371,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539576.59881064,7470236.36038056,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539403.23865256,7469887.34933209,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539204.39937667,7469538.35004529,447.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539018.85015634,7469297.34120544,433.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538725.13118913,7469044.31874103,433.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538158.03889394,7468812.30072933,433.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537870.25048815,7468476.28941556,433.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537831.35837896,7468323.79152147,443.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535805.28640328,7475539.8683596,434.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535869.529938,7475666.8708212,434.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535921.5896661,7475920.87924217,434.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535903.08014113,7476041.88004626,434.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535763.8404315,7476182.88134399,434.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535611.56027553,7476240.90044947,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535490.71915559,7476241.40093304,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535369.6709868,7476197.8883594,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535280.59993619,7476198.38806432,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535211.11126909,7476293.89819025,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535205.72806999,7476491.39883231,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535212.88775059,7476663.41082216,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535194.41905669,7476790.41212643,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535099.60866539,7476911.92105693,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534953.58931184,7476969.91077837,430.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534711.97997234,7476971.41060094,412.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534457.18088773,7476889.91990615,412.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534272.0412619,7476738.40152101,412.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534137.60993377,7476547.9074588,412.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534124.29806099,7476427.4003172,412.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534231.74792225,7476286.39100578,415.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534587.30177917,7476163.87930148,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534637.92023086,7476118.87985734,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534650.10983341,7476004.38207713,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534515.53239384,7475794.87876045,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534336.97158835,7475687.87084154,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534069.05072568,7475510.87008899,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533851.93836226,7475327.35016517,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533698.49853675,7475150.34944858,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533589.11886506,7474883.33713892,416.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533569.06064451,7474679.82876288,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533606.56768073,7474539.84013341,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533839.94120627,7474137.30896526,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533909.50062406,7474060.82020701,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534042.55063719,7473964.31931216,421.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534169.68955427,7473944.81766203,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534239.73918407,7473969.82019463,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534309.9293032,7474007.3199388,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534405.59981654,7474076.81107371,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534559.28905061,7474298.81947829,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534924.68985956,7474895.34012237,423.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535122.78808058,7475116.85175051,423.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535358.73926261,7475236.84846621,423.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535607.23004652,7475343.35990072,431.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537833.39053655,7468177.28922757,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537455.30050376,7468147.77789254,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536730.30071548,7468138.77969055,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536494.8793379,7468120.76085477,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536291.33981015,7468096.74972715,423.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535998.38985508,7468015.25198655,423.,Rocklea_Inlier_metagranitic_unit
